Initial_H,0.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333331,0.25,0.29166666666666663,0.3333333333333333,0.375,0.41666666666666663,0.4583333333333333,0.5,0.5416666666666666,0.5833333333333333,0.625,0.6666666666666666,0.7083333333333333,0.75,0.7916666666666666,0.8333333333333333,0.875,0.9166666666666666,0.9583333333333333,1.0
0.2,3.7109184898863726e-10,3.6540068472698175e-10,3.6061819889176884e-10,3.5678238761942205e-10,3.538997703563052e-10,3.519426288288713e-10,3.5085113611318226e-10,3.505395958712292e-10,3.5090536833854687e-10,3.4908032000675235e-10,3.493855223325099e-10,3.5070450320102625e-10,3.5265584086078175e-10,3.550235131235959e-10,3.5762363275864185e-10,3.603738068290417e-10,3.6318908523589544e-10,3.659931542375468e-10,3.6874438101556757e-10,3.7142782523184043e-10,3.7401159495613643e-10,3.7647787626181245e-10,3.7880797252880307e-10,3.810469198155913e-10,3.8315260869296603e-10
0.23125,3.7073337195775757e-10,3.649635366216918e-10,3.600747529670661e-10,3.561097652077528e-10,3.530822781432244e-10,3.5097318642236555e-10,3.497314468123802e-10,3.4927922981608605e-10,3.495198538785194e-10,3.484647562958475e-10,3.481687204494049e-10,3.4924944712027026e-10,3.5104949422144237e-10,3.5329767875942224e-10,3.5586877428569387e-10,3.5861445503859067e-10,3.6142262452389427e-10,3.6424221851440465e-10,3.6704356243208465e-10,3.697494270852212e-10,3.723856817150884e-10,3.7490459515383534e-10,3.772975768506362e-10,3.7957218919274436e-10,3.817261147974894e-10
0.2625,3.703413850462435e-10,3.645132354550622e-10,3.5954015925761085e-10,3.5546776745054064e-10,3.52315368556274e-10,3.5007131235953384e-10,3.486927160021604e-10,3.4810940741230474e-10,3.4823103158669783e-10,3.489553669458649e-10,3.471121121251561e-10,3.4790991988590284e-10,3.495348303170562e-10,3.516926981216037e-10,3.5421532177083635e-10,3.5692078175716717e-10,3.5974327753235673e-10,3.6257827550697985e-10,3.65413698548177e-10,3.68168538475538e-10,3.708347043176442e-10,3.734017975099734e-10,3.758434857367712e-10,3.7816792334109275e-10,3.803776078408944e-10
0.29375,3.6992600602041556e-10,3.640575239171722e-10,3.5902090486677844e-10,3.5486266691714315e-10,3.5160594033696107e-10,3.4924512774233214e-10,3.4774458047206005e-10,3.470414053484986e-10,3.4705158985710523e-10,3.476777297552447e-10,3.462673831925848e-10,3.466962290513649e-10,3.481488316194788e-10,3.5020214025485973e-10,3.5264640327603833e-10,3.553171102571972e-10,3.581463487956281e-10,3.609918932655126e-10,3.6385636163424284e-10,3.6665446499957013e-10,3.69367914507545e-10,3.719927220891499e-10,3.7448607675047497e-10,3.768654809732809e-10,3.791177639650194e-10
0.325,3.6950509265351935e-10,3.636115396108738e-10,3.585303039950767e-10,3.543068927835044e-10,3.5096639144785815e-10,3.485076602079005e-10,3.469011301717089e-10,3.460905536373513e-10,3.459981244135444e-10,3.4653150389244934e-10,3.4566173287930335e-10,3.456222727279945e-10,3.4687848321903503e-10,3.4881809739241456e-10,3.5119833399104626e-10,3.538305074709809e-10,3.5665454717492076e-10,3.5953919772247423e-10,3.624117746467804e-10,3.6525746955687923e-10,3.6801628224556795e-10,3.7068462661019995e-10,3.7322815572468344e-10,3.7565616422048707e-10,3.779589548885572e-10
0.35625,3.6910448163781725e-10,3.63198640320963e-10,3.5808966756275237e-10,3.5382036515387007e-10,3.5041598979557037e-10,3.478781857148577e-10,3.461821377508327e-10,3.4527739852812585e-10,3.450920004041581e-10,3.455387791783536e-10,3.454999599892641e-10,3.447056129032373e-10,3.457491214419119e-10,3.4756500871080786e-10,3.498672946418174e-10,3.524884071073891e-10,3.552750604544636e-10,3.5817668768199884e-10,3.610919550110449e-10,3.6396692181335497e-10,3.667718185578794e-10,3.694754126541324e-10,3.7208207801875357e-10,3.745530207818433e-10,3.769154397057097e-10
0.3875,3.6875807132379846e-10,3.628509179072413e-10,3.577291448539326e-10,3.5343160605543454e-10,3.499821178616144e-10,3.4738349865333075e-10,3.456142810688577e-10,3.4462881233983996e-10,3.443604625014098e-10,3.447271232976699e-10,3.4563774366644805e-10,3.43945991142255e-10,3.447616706144688e-10,3.4643608070167406e-10,3.48676352859427e-10,3.5125890713922577e-10,3.540610677251748e-10,3.569652538332873e-10,3.599103273439437e-10,3.628062879184959e-10,3.6564822154044124e-10,3.684176920330233e-10,3.710763318016012e-10,3.7359846515505725e-10,3.760036420598972e-10
0.41875,3.685071965940099e-10,3.626090540603612e-10,3.574880873157505e-10,3.531784320071672e-10,3.497012066231836e-10,3.470589594688877e-10,3.4523221756969706e-10,3.441790464173638e-10,3.438375014003668e-10,3.4413031512566315e-10,3.4497077100051095e-10,3.433253800794734e-10,3.439227169780777e-10,3.4547858467913957e-10,3.4764689045322165e-10,3.501971135519162e-10,3.5297397790567616e-10,3.5589685010962595e-10,3.588587199598587e-10,3.618129604807766e-10,3.64708641845106e-10,3.6751196931184156e-10,3.7021531733303904e-10,3.727841864978597e-10,3.7524242472922164e-10
0.45,3.683999939602312e-10,3.6252179122599155e-10,3.574148099870231e-10,3.531080879596578e-10,3.496191754253199e-10,3.469491415134181e-10,3.4507930484786956e-10,3.439705071744594e-10,3.4356473517256585e-10,3.437892543183918e-10,3.4456172721883504e-10,3.427950070879104e-10,3.4321718434058744e-10,3.4467507425833236e-10,3.4675905319186205e-10,3.492857135972761e-10,3.520712913214098e-10,3.5499525703778195e-10,3.58003436121828e-10,3.609920259458504e-10,3.6392123937819036e-10,3.6677224090147003e-10,3.695164094919926e-10,3.721433509546944e-10,3.746533862177854e-10
0.48125,3.6849045551054063e-10,3.626449457579621e-10,3.575657116383053e-10,3.5327656243685405e-10,3.4979095299306943e-10,3.47107647594243e-10,3.452077883145732e-10,3.4405398469127845e-10,3.435916453106171e-10,3.437521910693935e-10,3.444576632460405e-10,3.4233945650884406e-10,3.426346924053226e-10,3.4402167736988883e-10,3.4605258788603806e-10,3.4854937138787624e-10,3.51339983301011e-10,3.5430014003602093e-10,3.5732078927883356e-10,3.603557014483743e-10,3.633178193152949e-10,3.662347806794578e-10,3.6903361690983584e-10,3.7171251736403006e-10,3.7426108759968544e-10
0.5125,3.688372354996493e-10,3.6303996036097805e-10,3.580037651770763e-10,3.537472207306453e-10,3.5027937744835443e-10,3.475961614933179e-10,3.456778257471621e-10,3.4448811526366464e-10,3.4397522938072786e-10,3.4407452257782474e-10,3.4471237882663163e-10,3.418933167478303e-10,3.4214765742925213e-10,3.4348118250357206e-10,3.4549432598641086e-10,3.4797962960646425e-10,3.507785794330992e-10,3.537800989946837e-10,3.56846649655337e-10,3.599297083641459e-10,3.6296438013905426e-10,3.6590314521294725e-10,3.687644057873072e-10,3.714948885939219e-10,3.740932861068203e-10
0.54375,3.6950222753611885e-10,3.637720301254158e-10,3.5879636503286443e-10,3.545885014541757e-10,3.5115293404097953e-10,3.4848242012342915e-10,3.4655591083605246e-10,3.453377886705634e-10,3.4477867572300204e-10,3.448176600187541e-10,3.429868764128304e-10,3.4138738090519265e-10,3.416865673994507e-10,3.4298813318689965e-10,3.449853679584401e-10,3.4751868670220793e-10,3.503790007153404e-10,3.534272329598292e-10,3.5656512088210485e-10,3.5970271578280755e-10,3.6280660554570463e-10,3.658308823153776e-10,3.6873263748549357e-10,3.715251082577843e-10,3.7418106574519237e-10
0.575,3.7054873253313925e-10,3.649078072640614e-10,3.600125842407655e-10,3.55870922139318e-10,3.524826289291947e-10,3.49837134645023e-10,3.479118310177927e-10,3.466714990946835e-10,3.4606897503742487e-10,3.4604695483390486e-10,3.4166538488126633e-10,3.407635779572852e-10,3.4105901540993894e-10,3.4231105240182655e-10,3.443258404627114e-10,3.469079816040198e-10,3.498717446050445e-10,3.530283769752445e-10,3.5633047294682625e-10,3.5960663824552706e-10,3.6282464273339273e-10,3.6595316457648994e-10,3.689523203219567e-10,3.7182782671859147e-10,3.7455898147304406e-10
0.60625,3.8442530864537003e-10,3.7745821672565325e-10,3.7125088033663234e-10,3.657986378565363e-10,3.6111302057017665e-10,3.571616741920434e-10,3.539150590488009e-10,3.5130733445834483e-10,3.4919801481639423e-10,3.4730235370526814e-10,3.4516722941297724e-10,3.429119884882088e-10,3.4156366003780823e-10,3.417059114392257e-10,3.43216037014446e-10,3.4570807414358103e-10,3.488061680690785e-10,3.52228034305224e-10,3.557777371773661e-10,3.593284669520504e-10,3.628037696236336e-10,3.6615544987908264e-10,3.69357690299386e-10,3.723959414902575e-10,3.7526454964855035e-10
0.6375,4.0724753929169736e-10,3.9723603023405413e-10,3.882185206413184e-10,3.8018408745870325e-10,3.731108632409674e-10,3.669546233288873e-10,3.6165508346403897e-10,3.5712376611966793e-10,3.5323856211014194e-10,3.4986857510855403e-10,3.469868040045983e-10,3.4483821512662525e-10,3.4382949787249186e-10,3.4414866655780303e-10,3.4564822737819937e-10,3.48016624217721e-10,3.5094457363170543e-10,3.541796813309361e-10,3.5754990667098803e-10,3.6093883138527224e-10,3.6427083463508087e-10,3.6749928900789386e-10,3.7059563241375937e-10,3.7354451271868895e-10,3.763382000738801e-10
0.66875,4.3010529028698973e-10,4.167503202200031e-10,4.046933814435974e-10,3.9392957934495153e-10,3.844302204545206e-10,3.7613047055817377e-10,3.6895602737564536e-10,3.628154692670888e-10,3.576256610062368e-10,3.5334416087592095e-10,3.5003115083316494e-10,3.4785374181232254e-10,3.4695485462242125e-10,3.4732643415303645e-10,3.4876072930942133e-10,3.5097478081195395e-10,3.5370295979369245e-10,3.567274116326968e-10,3.598920057201285e-10,3.6308947528897707e-10,3.662497330930194e-10,3.693266470375889e-10,3.722912806636063e-10,3.751265073935399e-10,3.7782271047898237e-10
0.7,4.534407619024332e-10,4.3655451287530704e-10,4.213039801737791e-10,4.0770194946777374e-10,3.95722960812277e-10,3.85299621705899e-10,3.763451536655823e-10,3.687847943274511e-10,3.625449055027403e-10,3.5760910847722613e-10,3.5400903591466535e-10,3.517888213901127e-10,3.509246398745872e-10,3.512725817499514e-10,3.5259605118623426e-10,3.546290919461688e-10,3.5713389492411256e-10,3.599201431146793e-10,3.6285042174874786e-10,3.658289958846999e-10,3.6878903879373863e-10,3.716858128526711e-10,3.7449166259640566e-10,3.7718717610329753e-10,3.797614760246155e-10
0.73125,4.77267805109232e-10,4.5667115649343547e-10,4.3807964756032456e-10,4.215455056065428e-10,4.0705587813225455e-10,3.945427038385071e-10,3.839293819353264e-10,3.7512108549810926e-10,3.6804365075405033e-10,3.626401075338695e-10,3.588561771263628e-10,3.566052845591278e-10,3.5573458334733695e-10,3.560145002698156e-10,3.5719331907288505e-10,3.5901672285777634e-10,3.612722567024473e-10,3.63796216236468e-10,3.664680943771876e-10,3.6919996444027524e-10,3.7193189097759443e-10,3.7462192639651935e-10,3.772414053236422e-10,3.7977104346404376e-10,3.8219823213498336e-10
0.7625,5.01596370973056e-10,4.771070254696832e-10,4.5503451558935324e-10,4.3547325816831854e-10,4.1844341678671076e-10,4.0389701283104456e-10,3.91741959424409e-10,3.818650737371039e-10,3.741397072063647e-10,3.6842022737613083e-10,3.645351956161059e-10,3.622697404937315e-10,3.6136987089835113e-10,3.6155635905187706e-10,3.6256123837087857e-10,3.641527874433235e-10,3.6614165019418096e-10,3.6838474025924186e-10,3.707756828908868e-10,3.732378369284681e-10,3.7571716624197623e-10,3.78174383525089e-10,3.8058162910945287e-10,3.8291951760671217e-10,3.8517451193481015e-10
0.79375,5.264378095064369e-10,4.978705402625708e-10,4.721589697924023e-10,4.4947302364756573e-10,4.2988711706980795e-10,4.133657447175144e-10,3.998036971015872e-10,3.8903412691465224e-10,3.808307456495052e-10,3.7492498387670316e-10,3.7100657462644016e-10,3.6874512729363395e-10,3.6780487188835826e-10,3.6787658868943353e-10,3.6869493541877234e-10,3.700416497731693e-10,3.717508244470191e-10,3.736988795028424e-10,3.7579285494273656e-10,3.7796718409800314e-10,3.801733006984544e-10,3.8237528733587204e-10,3.845469723723547e-10,3.8666925943600223e-10,3.887280186063987e-10
0.825,5.518007172511208e-10,5.189657637761937e-10,4.894609443044347e-10,4.6355907354534645e-10,4.4139191391089033e-10,4.2295925808087674e-10,4.081304278329221e-10,3.9663120488406743e-10,3.881035213086609e-10,3.8211913975350857e-10,3.7822475296031835e-10,3.7598155482094763e-10,3.7499928490654453e-10,3.7494800246398293e-10,3.755705047667191e-10,3.7666628562689764e-10,3.7809140209000977e-10,3.7973735370641916e-10,3.8152600678955274e-10,3.834004830320922e-10,3.8531822981239553e-10,3.872475861246933e-10,3.891642562675343e-10,3.9104996313958473e-10,3.9289084148226293e-10
0.85625,5.776953913313301e-10,5.404041907489945e-10,5.069480864542403e-10,4.777212695890501e-10,4.5295933344767697e-10,4.32692790306255e-10,4.16720416812773e-10,4.0464997905627875e-10,3.9593261873019296e-10,3.8995876057374945e-10,3.861305093340282e-10,3.839202084591409e-10,3.8289617720185063e-10,3.8272026337991723e-10,3.8314754202870126e-10,3.839968014828255e-10,3.851401543253081e-10,3.8648568081114387e-10,3.87967274467834e-10,3.895370656334096e-10,3.91157892426854e-10,3.928027960994715e-10,3.944500894511019e-10,3.9608269098662415e-10,3.976875401138321e-10
0.8875,6.041314543358599e-10,5.656382466894647e-10,5.307589777385052e-10,4.999552141045908e-10,4.735037910138431e-10,4.51551842762913e-10,4.3396258930249745e-10,4.203712088970098e-10,4.102320947877993e-10,4.02973940789532e-10,3.979833717308701e-10,3.9469268228578123e-10,3.926777992324962e-10,3.9157339964877246e-10,3.91135585312659e-10,3.9116791134429986e-10,3.9153523748540813e-10,3.921432465125877e-10,3.929179572270628e-10,3.938011256111972e-10,3.947636694124988e-10,3.957745458699233e-10,3.9680268630786233e-10,3.97835898535526e-10,3.9885444776795175e-10
0.91875,6.311165046771367e-10,5.915058486832612e-10,5.552509940439012e-10,5.228651849224216e-10,4.947342792012558e-10,4.710462711072515e-10,4.517695725004179e-10,4.3663900919043093e-10,4.2514524501570603e-10,4.1667181235236e-10,4.1062162677677576e-10,4.064265114995316e-10,4.0359637407948774e-10,4.0179035036528184e-10,4.0070981021195737e-10,4.0015778726210276e-10,3.9998500351543286e-10,4.000890521946158e-10,4.0039174671708046e-10,4.008440574678377e-10,4.0140379767850086e-10,4.0204711790218525e-10,4.0274318561105783e-10,4.0348945467399057e-10,4.042639133879107e-10
0.95,6.586613400558588e-10,6.178771857319517e-10,5.802198329234498e-10,5.462241609165047e-10,5.163601310196002e-10,4.908989507103323e-10,4.699517383676463e-10,4.53228687197579e-10,4.403675460436569e-10,4.307246100360128e-10,4.2368290266159695e-10,4.1866600687632687e-10,4.151504390520295e-10,4.1275123221399647e-10,4.111643942439767e-10,4.1016298691742153e-10,4.095882749328636e-10,4.0932544325358107e-10,4.0929288960096734e-10,4.09432585724986e-10,4.0970161051760623e-10,4.1007039297820723e-10,4.10518581527359e-10,4.110250378559526e-10,4.115763603862957e-10
