d,H,q,seed,stable
0.006,8.133590238055184e-10,0.0003324637623591794,0,False
0.006,2.4642510244394895e-10,0.0003324637548868623,1,False
0.006113924050632912,1.6999318324606032e-09,0.0003324637740444103,0,False
0.006113924050632912,3.231001917076111e-10,0.0003324637558974576,1,False
0.006113924050632912,6.578518975338188e-10,0.0003324637603095603,2,False
0.006227848101265823,1.7374345621549553e-10,0.0003324637539289021,0,False
0.006227848101265823,8.126666263169294e-10,0.0003324637623500541,1,False
0.006227848101265823,1.3626787248781012e-09,0.0003324637695993378,2,False
0.006341772151898734,6.966064225905318e-10,0.00033246376082035346,0,False
0.006341772151898734,6.431748028875639e-10,0.00033246376011611287,1,False
0.006341772151898734,3.0105430609562094e-10,0.00033246375560688714,2,False
0.0064556962025316455,5.291482400937478e-10,0.00033246375861321735,0,False
0.0064556962025316455,7.398114692528469e-10,0.00033246376138980653,1,False
0.0064556962025316455,2.424523248374724e-09,0.00033246378359468883,2,False
0.006569620253164557,2.589385383892205e-11,0.00033246375198021103,0,False
0.006569620253164557,5.053587052849566e-10,0.0003324637582996658,1,False
0.006569620253164557,4.0017565067541315e-10,0.0003324637569133292,2,False
0.0066835443037974685,5.085485473571752e-10,0.000332463758341709,0,False
0.0066835443037974685,3.713296003758456e-10,0.00033246375653313233,1,False
0.0066835443037974685,3.984253568247951e-10,0.00033246375689026023,2,False
0.00679746835443038,7.819589827380447e-10,0.0003324637619453198,0,False
0.00679746835443038,2.0953147846918435e-10,0.0003324637544005963,1,False
0.00679746835443038,7.477160989394475e-10,0.0003324637614939911,2,False
0.006911392405063291,6.92016538810454e-10,0.0003324637607598586,0,False
0.006911392405063291,2.63828214316626e-10,0.00033246375511623936,1,False
0.006911392405063291,9.778337859413333e-10,0.00033246376452699403,2,False
0.007025316455696202,5.224298812003415e-10,0.00033246375852466774,0,False
0.007025316455696202,1.9016456326687743e-09,0.000332463776703044,1,False
0.007025316455696202,3.577944667845406e-10,0.000332463756354736,2,False
0.007139240506329114,1.7803399271397337e-09,0.0003324637751042072,0,False
0.007139240506329114,8.239575794408328e-10,0.0003324637624988705,1,False
0.007139240506329114,5.242147790800911e-10,0.0003324637585481937,2,False
0.007253164556962025,1.299587785711262e-10,0.00033246375335181,0,False
0.007253164556962025,8.238191134079338e-10,0.0003324637624970462,1,False
0.007253164556962025,4.803404288265071e-10,0.0003324637579699195,2,False
0.007367088607594937,4.826138385797449e-12,0.0003324637517025332,0,False
0.007367088607594937,7.152200018572518e-10,0.00033246376106568505,1,False
0.007367088607594937,4.862938989927192e-10,0.0003324637580483875,2,False
0.007481012658227848,4.136100418184387e-10,0.00033246375709039766,0,False
0.007481012658227848,4.893081646987648e-10,0.00033246375808811633,1,False
0.007481012658227848,1.420898223286101e-09,0.0003324637703666839,2,False
0.00759493670886076,2.8018936794343004e-10,0.00033246375533188327,0,False
0.00759493670886076,8.462607316786582e-10,0.0003324637627928316,1,False
0.00759493670886076,1.8678162547071044e-10,0.00033246375410074823,2,False
0.007708860759493671,9.550949077643397e-10,0.00033246376422729046,0,False
0.007708860759493671,7.519930739885975e-10,0.00033246376155036283,1,False
0.007708860759493671,4.1732897577697016e-10,0.0003324637571394144,2,False
0.007822784810126583,2.7427558756717596e-11,0.0003324637520004255,0,False
0.007822784810126583,1.1097760283923343e-09,0.00033246376626602315,1,False
0.007822784810126583,6.001812189565604e-10,0.0003324637595494481,2,False
0.007936708860759494,1.6983003359065088e-10,0.000332463753877322,0,False
0.007936708860759494,0.0,0.0003324637358384119,1,False
0.007936708860759494,2.0733487957880723e-10,0.0003324637543716447,2,False
0.008050632911392405,3.7491745743465305e-11,0.0003324637521330734,0,False
0.008050632911392405,0.0,0.00033246375045333724,1,False
0.008050632911392405,5.397991062290059e-10,0.000332463758753598,2,False
0.008164556962025317,2.460572759678203e-10,0.00033246375488201466,0,False
0.008164556962025317,6.814134511311018e-10,0.00033246376062010734,1,False
0.008164556962025317,2.4254373983769955e-10,0.0003324637548357054,2,False
0.008278481012658228,5.299052531037638e-10,0.00033246375862319537,0,False
0.008278481012658228,6.394620783353949e-10,0.0003324637600671787,1,False
0.008278481012658228,4.769326809376204e-10,0.0003324637579250043,2,False
0.008392405063291138,3.3533174783927924e-10,0.0003324637560586721,0,False
0.008392405063291138,1.9253544049165992e-10,0.00033246375417658454,1,False
0.008392405063291138,3.5557857945366407e-10,0.00033246375632553006,2,False
0.00850632911392405,8.01489053066753e-12,0.0003324637517445622,0,False
0.00850632911392405,6.277919366192265e-10,0.0003324637599133636,1,False
0.00850632911392405,8.028482317462958e-10,0.00033246376222064507,2,False
0.008620253164556961,8.493591557554146e-11,0.0003324637527583987,0,False
0.008620253164556961,2.436791426522639e-10,0.00033246375485066973,1,False
0.008620253164556961,1.247103530830918e-10,0.00033246375328263426,2,False
0.008734177215189874,7.250361803638269e-10,0.0003324637611950645,0,False
0.008734177215189874,1.7297150991570395e-09,0.0003324637744369601,1,False
0.008734177215189874,5.777066293590096e-10,0.00033246375925322774,2,False
0.008848101265822785,3.714898755003485e-10,0.0003324637565352446,0,False
0.008848101265822785,0.0,0.00033246374138979647,1,False
0.008848101265822785,3.1389017446932036e-10,0.00033246375577606756,2,False
0.008962025316455697,4.5959116957870435e-10,0.0003324637576964395,0,False
0.008962025316455697,3.228183969723077e-11,0.00033246375206440594,1,False
0.009075949367088608,2.296170536280152e-10,0.0003324637546653289,0,False
0.009075949367088608,2.5024583246053447e-10,0.0003324637549372213,1,False
0.009075949367088608,5.058447158376411e-10,0.0003324637583060714,2,False
0.009189873417721518,9.659554358543881e-10,0.00033246376437043475,0,False
0.009189873417721518,1.094008208467317e-09,0.0003324637660581995,1,False
0.009189873417721518,2.158440513962136e-11,0.0003324637519234113,2,False
0.00930379746835443,1.0423237282051182e-09,0.0003324637653769858,0,False
0.00930379746835443,5.326472366903038e-10,0.00033246375865933524,1,False
0.00930379746835443,1.2407478583867453e-10,0.0003324637532742573,2,False
0.009417721518987341,2.4455172194289827e-10,0.0003324637548621709,0,False
0.009417721518987341,1.0630833343810171e-09,0.00033246376565060256,1,False
0.009417721518987341,5.450122012536606e-10,0.000332463758822308,2,False
0.009531645569620252,4.841271758401779e-11,0.0003324637522770146,0,False
0.009531645569620252,4.963891048168445e-10,0.00033246375818144435,1,False
0.009531645569620252,2.6504372959798874e-10,0.00033246375513225996,2,False
0.009645569620253164,1.7620973674809484e-09,0.00033246377486376567,0,False
0.009645569620253164,1.4147133088407416e-09,0.0003324637702851655,1,False
0.009645569620253164,3.5797352247206475e-10,0.0003324637563570958,2,False
0.009759493670886077,1.6126113213542438e-10,0.00033246375376438263,0,False
0.009759493670886077,9.168075829134313e-10,0.0003324637637226549,1,False
0.009759493670886077,8.717026251395497e-10,0.0003324637631281616,2,False
0.009873417721518988,1.447533971521302e-09,0.00033246377071774913,0,False
0.009873417721518988,3.70013700974311e-13,0.0003324637516438006,1,False
0.009873417721518988,7.181972112411855e-10,0.0003324637611049258,2,False
0.009987341772151898,1.1672010228688713e-10,0.0003324637531773209,0,False
0.009987341772151898,5.310089217097566e-10,0.00033246375863774157,1,False
0.009987341772151898,8.705480261480911e-10,0.00033246376311294395,2,False
0.01010126582278481,1.1791375966264073e-10,0.0003324637531930539,0,False
0.01010126582278481,1.1157866680567987e-09,0.0003324637663452443,1,False
0.01010126582278481,5.002959273335331e-10,0.000332463758232937,2,False
0.010215189873417721,6.205663715801931e-10,0.00033246375981812906,0,False
0.010215189873417721,6.464573452705796e-10,0.00033246376015937763,1,False
0.010215189873417721,1.667361279132174e-10,0.0003324637538365441,2,False
0.010329113924050632,2.356920692441691e-11,0.00033246375194957153,0,False
0.010329113924050632,4.615858936672023e-10,0.0003324637577227303,1,False
0.010329113924050632,1.5377763658147118e-10,0.00033246375366574756,2,False
0.010443037974683544,1.483448923655876e-09,0.0003324637711911161,0,False
0.010443037974683544,2.663628107931679e-10,0.00033246375514964596,1,False
0.010443037974683544,4.660647984400004e-10,0.0003324637577817633,2,False
0.010556962025316455,8.847952322101767e-11,0.00033246375280510473,0,False
0.010556962025316455,1.0913184660416954e-09,0.00033246376602274796,1,False
0.010670886075949366,3.7131087210661864e-10,0.000332463756532885,0,False
0.010670886075949366,1.3539845991798501e-09,0.00033246376948474715,1,False
0.010670886075949366,5.027056082229897e-10,0.00033246375826469725,2,False
0.010784810126582278,4.966081693359325e-10,0.000332463758184332,0,False
0.010784810126582278,0.0,0.0003324637473262643,1,False
0.010784810126582278,1.3277202673137068e-10,0.0003324637533888892,2,False
0.01089873417721519,3.087577963021455e-10,0.00033246375570842153,0,False
0.01089873417721519,8.740777626844034e-11,0.0003324637527909781,1,False
0.01089873417721519,1.1901322175249497e-09,0.00033246376732513574,2,False
0.011012658227848101,5.705662923554289e-10,0.0003324637591591161,0,False
0.011012658227848101,0.0,0.00033246374833770855,1,False
0.011012658227848101,3.483370748393414e-10,0.0003324637562300854,2,False
0.011126582278481012,7.030426054673697e-10,0.00033246376090518426,0,False
0.011126582278481012,0.0,0.0003324637443596578,1,False
0.011126582278481012,2.7486155695701805e-10,0.00033246375526166134,2,False
0.011240506329113924,1.131864259981277e-09,0.00033246376655715094,0,False
0.011240506329113924,3.577214823051876e-10,0.00033246375635377374,1,False
0.011240506329113924,1.1087572799791847e-09,0.0003324637662525954,2,False
0.011354430379746835,1.7784961155297065e-10,0.000332463753983022,0,False
0.011354430379746835,9.645923857805994e-10,0.0003324637643524695,1,False
0.011354430379746835,3.036011635767806e-10,0.000332463755640456,2,False
0.011468354430379746,6.524429070490072e-10,0.00033246376023826917,0,False
0.011468354430379746,4.4562846642648783e-10,0.00033246375751240807,1,False
0.011468354430379746,1.1558153486672842e-10,0.00033246375316231476,2,False
0.011582278481012658,2.8478322812643787e-10,0.0003324637553924312,0,False
0.011582278481012658,7.564343270834312e-10,0.00033246376160889945,1,False
0.011582278481012658,9.299941751275252e-10,0.0003324637638964574,2,False
0.01169620253164557,1.086554063499237e-09,0.0003324637659599524,0,False
0.01169620253164557,3.7415116561028513e-10,0.0003324637565703208,1,False
0.01169620253164557,5.347311394004646e-10,0.0003324637586868015,2,False
0.01181012658227848,1.5153230049886283e-10,0.00033246375363615366,0,False
0.01181012658227848,6.944663406882558e-10,0.00033246376079214686,1,False
0.01181012658227848,1.8802371927574616e-10,0.00033246375411711865,2,False
0.011924050632911392,1.9438355675788908e-10,0.0003324637542009429,0,False
0.011924050632911392,6.140650786766325e-10,0.00033246375973244044,1,False
0.011924050632911392,9.8857316862551e-10,0.00033246376466854183,2,False
0.012037974683544304,3.0987604700518143e-10,0.00033246375572316034,0,False
0.012037974683544304,0.0,0.0003324637516235595,1,False
0.012037974683544304,0.0,0.00033246373918551517,2,False
0.012151898734177215,6.554727402633346e-10,0.00033246376027820293,0,False
0.012151898734177215,5.389717516187577e-10,0.0003324637587426937,1,False
0.012151898734177215,0.0,0.00033246375141230875,2,False
0.012265822784810126,6.013613120018744e-10,0.0003324637595650015,0,False
0.012265822784810126,2.898662180403147e-10,0.0003324637554594261,1,False
0.012265822784810126,1.1266548132645852e-10,0.00033246375312388044,2,False
0.012379746835443038,6.242625685374241e-10,0.00033246375986684525,0,False
0.012379746835443038,7.685651558682999e-10,0.00033246376176878614,1,False
0.012379746835443038,3.6336779329003694e-10,0.0003324637564281932,2,False
0.012493670886075949,2.399602888682029e-10,0.00033246375480165485,0,False
0.012493670886075949,9.804985268043045e-11,0.0003324637529312431,1,False
0.012493670886075949,6.670232384251519e-10,0.0003324637604304408,2,False
0.01260759493670886,3.5559262003953675e-10,0.0003324637563257148,0,False
0.01260759493670886,3.131320246015826e-10,0.0003324637557660749,1,False
0.01260759493670886,5.700526535961354e-10,0.0003324637591523468,2,False
0.012721518987341772,4.671068049308722e-10,0.0003324637577954972,0,False
0.012721518987341772,5.750829965693757e-10,0.000332463759218648,1,False
0.012721518987341772,7.364177978074819e-10,0.0003324637613450764,2,False
0.012835443037974684,4.82288853211778e-10,0.0003324637579955999,0,False
0.012835443037974684,3.7982741243463394e-10,0.00033246375664513513,1,False
0.012835443037974684,7.368131253480603e-10,0.00033246376135028795,2,False
0.012949367088607595,1.204195861189925e-09,0.00033246376751049794,0,False
0.012949367088607595,6.825199866150919e-10,0.00033246376063469143,1,False
0.012949367088607595,8.33786245466434e-11,0.00033246375273787303,2,False
0.013063291139240506,3.012747315519357e-10,0.000332463755609793,0,False
0.013063291139240506,1.1304461488860092e-09,0.0003324637665384602,1,False
0.013063291139240506,1.4752219735595454e-09,0.0003324637710826829,2,False
0.013177215189873418,1.1619168637272082e-11,0.000332463751792067,0,False
0.013177215189873418,6.450255851792221e-10,0.0003324637601405067,1,False
0.013177215189873418,2.3729895765354236e-10,0.00033246375476657776,2,False
0.013291139240506329,9.305680564611203e-12,0.0003324637517615745,0,False
0.013291139240506329,5.446690013865764e-10,0.00033246375881778445,2,False
0.01340506329113924,3.8277940350259576e-10,0.0003324637566840429,0,False
0.01340506329113924,4.690173787075247e-10,0.00033246375782067873,1,False
0.01340506329113924,9.288157385167593e-10,0.0003324637638809259,2,False
0.013518987341772152,6.145550510777347e-10,0.0003324637597388986,0,False
0.013518987341772152,2.450260741085253e-10,0.000332463754868423,1,False
0.013518987341772152,8.615365890917141e-10,0.00033246376299417106,2,False
0.013632911392405063,1.3274126305285053e-09,0.00033246376913452253,0,False
0.013632911392405063,9.57115869864769e-10,0.0003324637642539271,1,False
0.013632911392405063,3.4015549880731966e-10,0.0003324637561222499,2,False
0.013746835443037973,1.212315505818717e-10,0.00033246375323678313,0,False
0.013746835443037973,1.1233104328550656e-09,0.00033246376644440937,1,False
0.013746835443037973,0.0,0.0003324637498105055,2,False
0.013860759493670886,2.484827538170939e-10,0.00033246375491398307,0,False
0.013860759493670886,8.672798472540812e-10,0.0003324637630698683,1,False
0.013860759493670886,1.1226273237169062e-09,0.0003324637664354059,2,False
0.013974683544303796,1.5033167499265004e-09,0.0003324637714529787,0,False
0.013974683544303796,1.4704051288797198e-09,0.00033246377101919594,1,False
0.013974683544303796,1.6188555273397895e-09,0.00033246377297580583,2,False
0.014088607594936709,9.127472289430498e-13,0.0003324637516509543,0,False
0.014088607594936709,0.0,0.0003324637501241992,1,False
0.014088607594936709,2.556037900922477e-10,0.0003324637550078402,2,False
0.01420253164556962,1.3686775952432695e-09,0.0003324637696784038,0,False
0.01420253164556962,8.834431504140806e-10,0.00033246376328290413,1,False
0.01420253164556962,6.411392027345865e-11,0.00033246375248395976,2,False
0.014316455696202532,2.0703818114564815e-10,0.0003324637543677341,0,False
0.014316455696202532,3.4105244604878655e-10,0.0003324637561340722,1,False
0.014316455696202532,9.259268241616833e-10,0.00033246376384284945,2,False
0.014430379746835443,4.4705858686205264e-10,0.0003324637575312571,0,False
0.014430379746835443,6.653826886445595e-10,0.00033246376040881807,1,False
0.014430379746835443,8.715263571681456e-11,0.0003324637527876153,2,False
0.014544303797468353,6.61651191733219e-10,0.0003324637603596361,0,False
0.014544303797468353,4.3549144478743303e-10,0.0003324637573787996,1,False
0.014544303797468353,2.5505954440754056e-10,0.00033246375500066644,2,False
0.014658227848101266,4.2770787688542225e-10,0.0003324637572762103,0,False
0.014658227848101266,5.770986141753332e-10,0.0003324637592452139,1,False
0.014658227848101266,4.222765984016904e-10,0.0003324637572046251,2,False
0.014772151898734176,8.704352797170344e-10,0.00033246376311145794,0,False
0.014772151898734176,3.836309888906638e-10,0.00033246375669526723,1,False
0.014772151898734176,3.036087061089029e-10,0.0003324637556405552,2,False
0.014886075949367089,5.112242470010657e-10,0.0003324637583769752,0,False
0.014886075949367089,0.0,0.0003324637448667309,1,False
0.014886075949367089,4.7514991317971134e-11,0.0003324637522651822,2,False
0.015,7.965293515868913e-10,0.0003324637621373609,0,False
0.015,8.773177602150897e-11,0.0003324637527952484,1,False
0.015,2.5058451618068295e-10,0.0003324637549416847,2,False
